"","trial","rating1","rating2","rating3","roirating","rt","chosenrating","subject","eventduration","fix_num","choice1","choice2","choice3","leftroi","middleroi","rightroi","num_fixations","rev_fix_num"
"3150",90,2,4,1,2,2151,2,8,698,4,1,0,0,1,0,0,4,1
"3151",91,5,2,4,2,1418,4,8,21,1,0,0,1,0,1,0,3,3
"3152",91,5,2,4,5,1418,4,8,279,2,0,0,1,1,0,0,3,2
"3153",91,5,2,4,4,1418,4,8,599,3,0,0,1,0,0,1,3,1
"3154",92,4,6,1,6,3274,4,8,617,1,1,0,0,0,1,0,4,4
"3155",92,4,6,1,4,3274,4,8,657,2,1,0,0,1,0,0,4,3
"3156",92,4,6,1,6,3274,4,8,1137,3,1,0,0,0,1,0,4,2
"3157",92,4,6,1,4,3274,4,8,380,4,1,0,0,1,0,0,4,1
"3158",93,2,8,4,2,2604,2,8,419,1,1,0,0,1,0,0,4,4
"3159",93,2,8,4,4,2604,2,8,377,2,1,0,0,0,0,1,4,3
"3160",93,2,8,4,8,2604,2,8,917,3,1,0,0,0,1,0,4,2
"3161",93,2,8,4,2,2604,2,8,259,4,1,0,0,1,0,0,4,1
"3162",94,4,7,3,7,1605,4,8,418,1,1,0,0,0,1,0,2,2
"3163",94,4,7,3,4,1605,4,8,857,2,1,0,0,1,0,0,2,1
"3164",95,6,4,3,6,1087,4,8,378,1,0,1,0,1,0,0,2,2
"3165",95,6,4,3,4,1087,4,8,340,2,0,1,0,0,1,0,2,1
"3166",96,2,4,3,4,1874,4,8,1614,1,0,1,0,0,1,0,1,1
"3167",97,2,3,1,3,925,2,8,219,1,1,0,0,0,1,0,2,2
"3168",97,2,3,1,1,925,2,8,299,2,1,0,0,0,0,1,2,1
"3169",98,1,5,2,1,1122,2,8,299,1,0,0,1,1,0,0,2,2
"3170",98,1,5,2,2,1122,2,8,538,2,0,0,1,0,0,1,2,1
"3171",99,3,2,4,2,2260,3,8,815,1,1,0,0,0,1,0,2,2
"3172",99,3,2,4,3,2260,3,8,1355,2,1,0,0,1,0,0,2,1
"3173",100,7,4,5,7,897,7,8,598,1,1,0,0,1,0,0,1,1
"3174",1,6,7,3,7,1311,7,9,258,1,0,1,0,0,1,0,3,3
"3175",1,6,7,3,6,1311,7,9,298,2,0,1,0,1,0,0,3,2
"3176",1,6,7,3,7,1311,7,9,458,3,0,1,0,0,1,0,3,1
"3177",2,7,3,9,3,1099,7,9,239,1,1,0,0,0,1,0,2,2
"3178",2,7,3,9,7,1099,7,9,639,2,1,0,0,1,0,0,2,1
"3179",3,3,6,4,3,1136,6,9,239,1,0,1,0,1,0,0,3,3
"3180",3,3,6,4,6,1136,6,9,258,2,0,1,0,0,1,0,3,2
"3181",3,3,6,4,4,1136,6,9,339,3,0,1,0,0,0,1,3,1
"3182",4,8,6,9,9,772,9,9,537,1,0,0,1,0,0,1,1,1
"3183",5,4,2,6,4,1203,6,9,219,1,0,0,1,1,0,0,3,3
"3184",5,4,2,6,2,1203,6,9,178,2,0,0,1,0,1,0,3,2
"3185",5,4,2,6,6,1203,6,9,519,3,0,0,1,0,0,1,3,1
"3186",6,2,7,3,7,1078,7,9,239,1,0,1,0,0,1,0,4,4
"3187",6,2,7,3,2,1078,7,9,120,2,0,1,0,1,0,0,4,3
"3188",6,2,7,3,3,1078,7,9,179,3,0,1,0,0,0,1,4,2
"3189",6,2,7,3,7,1078,7,9,81,4,0,1,0,0,1,0,4,1
"3190",7,3,9,8,9,816,9,9,298,1,0,1,0,0,1,0,2,2
"3191",7,3,9,8,8,816,9,9,259,2,0,1,0,0,0,1,2,1
"3192",8,9,3,4,3,830,9,9,219,1,1,0,0,0,1,0,3,3
"3193",8,9,3,4,9,830,9,9,279,2,1,0,0,1,0,0,3,2
"3194",8,9,3,4,4,830,9,9,20,3,1,0,0,0,0,1,3,1
"3195",9,2,1,3,2,1252,2,9,219,1,1,0,0,1,0,0,4,4
"3196",9,2,1,3,3,1252,2,9,259,2,1,0,0,0,0,1,4,3
"3197",9,2,1,3,1,1252,2,9,239,3,1,0,0,0,1,0,4,2
"3198",9,2,1,3,2,1252,2,9,179,4,1,0,0,1,0,0,4,1
"3199",10,7,2,3,2,962,3,9,239,1,0,0,1,0,1,0,3,3
"3200",10,7,2,3,3,962,3,9,279,2,0,0,1,0,0,1,3,2
"3201",10,7,2,3,7,962,3,9,181,3,0,0,1,1,0,0,3,1
"3202",11,4,7,2,2,727,7,9,418,1,0,1,0,0,0,1,2,2
"3203",11,4,7,2,4,727,7,9,39,2,0,1,0,1,0,0,2,1
"3204",12,6,7,1,6,963,7,9,279,1,0,1,0,1,0,0,2,2
"3205",12,6,7,1,7,963,7,9,319,2,0,1,0,0,1,0,2,1
"3206",13,1,7,6,1,930,7,9,199,1,0,1,0,1,0,0,3,3
"3207",13,1,7,6,7,930,7,9,279,2,0,1,0,0,1,0,3,2
"3208",13,1,7,6,6,930,7,9,158,3,0,1,0,0,0,1,3,1
"3209",14,3,4,6,4,886,6,9,219,1,0,0,1,0,1,0,3,3
"3210",14,3,4,6,3,886,6,9,179,2,0,0,1,1,0,0,3,2
"3211",14,3,4,6,6,886,6,9,200,3,0,0,1,0,0,1,3,1
"3212",15,6,4,3,6,961,6,9,304,1,1,0,0,1,0,0,3,3
"3213",15,6,4,3,3,961,6,9,219,2,1,0,0,0,0,1,3,2
"3214",15,6,4,3,4,961,6,9,124,3,1,0,0,0,1,0,3,1
"3215",16,7,3,2,3,877,2,9,159,1,0,0,1,0,1,0,3,3
"3216",16,7,3,2,2,877,2,9,339,2,0,0,1,0,0,1,3,2
"3217",16,7,3,2,7,877,2,9,119,3,0,0,1,1,0,0,3,1
"3218",17,6,3,2,6,1210,3,9,179,1,0,1,0,1,0,0,3,3
"3219",17,6,3,2,2,1210,3,9,339,2,0,1,0,0,0,1,3,2
"3220",17,6,3,2,3,1210,3,9,339,3,0,1,0,0,1,0,3,1
"3221",18,3,4,6,4,1112,6,9,377,1,0,0,1,0,1,0,3,3
"3222",18,3,4,6,6,1112,6,9,180,2,0,0,1,0,0,1,3,2
"3223",18,3,4,6,3,1112,6,9,259,3,0,0,1,1,0,0,3,1
"3224",19,6,9,3,9,785,9,9,258,1,0,1,0,0,1,0,2,2
"3225",19,6,9,3,6,785,9,9,278,2,0,1,0,1,0,0,2,1
"3226",20,7,2,9,2,718,9,9,140,1,0,0,1,0,1,0,3,3
"3227",20,7,2,9,9,718,9,9,279,2,0,0,1,0,0,1,3,2
"3228",20,7,2,9,7,718,9,9,20,3,0,0,1,1,0,0,3,1
"3229",21,2,3,8,2,1183,8,9,238,1,0,0,1,1,0,0,3,3
"3230",21,2,3,8,3,1183,8,9,219,2,0,0,1,0,1,0,3,2
"3231",21,2,3,8,8,1183,8,9,459,3,0,0,1,0,0,1,3,1
"3232",22,2,9,7,9,1151,9,9,179,1,0,1,0,0,1,0,4,4
"3233",22,2,9,7,7,1151,9,9,299,2,0,1,0,0,0,1,4,3
"3234",22,2,9,7,2,1151,9,9,339,3,0,1,0,1,0,0,4,2
"3235",22,2,9,7,9,1151,9,9,20,4,0,1,0,0,1,0,4,1
"3236",23,6,7,3,6,1033,7,9,239,1,0,1,0,1,0,0,3,3
"3237",23,6,7,3,7,1033,7,9,200,2,0,1,0,0,1,0,3,2
"3238",23,6,7,3,3,1033,7,9,299,3,0,1,0,0,0,1,3,1
"3239",24,2,1,6,2,1108,6,9,119,1,0,0,1,1,0,0,4,4
"3240",24,2,1,6,6,1108,6,9,338,2,0,0,1,0,0,1,4,3
"3241",24,2,1,6,1,1108,6,9,200,3,0,0,1,0,1,0,4,2
"3242",24,2,1,6,2,1108,6,9,120,4,0,0,1,1,0,0,4,1
"3243",25,3,4,2,4,1087,3,9,199,1,1,0,0,0,1,0,3,3
"3244",25,3,4,2,3,1087,3,9,259,2,1,0,0,1,0,0,3,2
"3245",25,3,4,2,2,1087,3,9,339,3,1,0,0,0,0,1,3,1
"3246",26,7,2,6,6,999,6,9,619,1,0,0,1,0,0,1,1,1
"3247",27,6,8,7,8,1291,7,9,398,1,0,0,1,0,1,0,3,3
"3248",27,6,8,7,7,1291,7,9,319,2,0,0,1,0,0,1,3,2
"3249",27,6,8,7,6,1291,7,9,281,3,0,0,1,1,0,0,3,1
"3250",28,5,6,3,5,1256,6,9,159,1,0,1,0,1,0,0,4,4
"3251",28,5,6,3,3,1256,6,9,219,2,0,1,0,0,0,1,4,3
"3252",28,5,6,3,6,1256,6,9,239,3,0,1,0,0,1,0,4,2
"3253",28,5,6,3,5,1256,6,9,339,4,0,1,0,1,0,0,4,1
"3254",29,6,5,4,5,1153,6,9,200,1,1,0,0,0,1,0,4,4
"3255",29,6,5,4,6,1153,6,9,260,2,1,0,0,1,0,0,4,3
"3256",29,6,5,4,4,1153,6,9,260,3,1,0,0,0,0,1,4,2
"3257",29,6,5,4,5,1153,6,9,100,4,1,0,0,0,1,0,4,1
"3258",30,7,3,6,3,1091,7,9,259,1,1,0,0,0,1,0,3,3
"3259",30,7,3,6,7,1091,7,9,238,2,1,0,0,1,0,0,3,2
"3260",30,7,3,6,6,1091,7,9,299,3,1,0,0,0,0,1,3,1
"3261",31,6,7,8,8,1001,8,9,417,1,0,0,1,0,0,1,3,3
"3262",31,6,7,8,7,1001,8,9,199,2,0,0,1,0,1,0,3,2
"3263",31,6,7,8,6,1001,8,9,79,3,0,0,1,1,0,0,3,1
"3264",32,1,7,3,7,829,7,9,278,1,0,1,0,0,1,0,2,2
"3265",32,1,7,3,3,829,7,9,279,2,0,1,0,0,0,1,2,1
"3266",33,3,9,7,9,787,9,9,378,1,0,1,0,0,1,0,2,2
"3267",33,3,9,7,3,787,9,9,120,2,0,1,0,1,0,0,2,1
"3268",34,2,3,6,2,1181,6,9,219,1,0,0,1,1,0,0,3,3
"3269",34,2,3,6,3,1181,6,9,260,2,0,0,1,0,1,0,3,2
"3270",34,2,3,6,6,1181,6,9,399,3,0,0,1,0,0,1,3,1
"3271",35,6,5,7,6,1250,6,9,337,1,1,0,0,1,0,0,3,3
"3272",35,6,5,7,5,1250,6,9,159,2,1,0,0,0,1,0,3,2
"3273",35,6,5,7,7,1250,6,9,180,3,1,0,0,0,0,1,3,1
"3274",36,6,5,2,5,1155,6,9,179,1,1,0,0,0,1,0,4,4
"3275",36,6,5,2,6,1155,6,9,299,2,1,0,0,1,0,0,4,3
"3276",36,6,5,2,2,1155,6,9,239,3,1,0,0,0,0,1,4,2
"3277",36,6,5,2,5,1155,6,9,139,4,1,0,0,0,1,0,4,1
"3278",37,3,9,7,9,1010,9,9,298,1,0,1,0,0,1,0,3,3
"3279",37,3,9,7,3,1010,9,9,319,2,0,1,0,1,0,0,3,2
"3280",37,3,9,7,7,1010,9,9,120,3,0,1,0,0,0,1,3,1
"3281",38,7,6,2,6,972,7,9,199,1,1,0,0,0,1,0,3,3
"3282",38,7,6,2,7,972,7,9,218,2,1,0,0,1,0,0,3,2
"3283",38,7,6,2,2,972,7,9,259,3,1,0,0,0,0,1,3,1
"3284",39,5,2,7,7,829,7,9,418,1,0,0,1,0,0,1,1,1
"3285",40,6,3,4,6,1273,6,9,219,1,1,0,0,1,0,0,4,4
"3286",40,6,3,4,3,1273,6,9,220,2,1,0,0,0,1,0,4,3
"3287",40,6,3,4,4,1273,6,9,299,3,1,0,0,0,0,1,4,2
"3288",40,6,3,4,6,1273,6,9,62,4,1,0,0,1,0,0,4,1
"3289",41,3,2,5,2,1546,2,9,160,1,0,1,0,0,1,0,4,4
"3290",41,3,2,5,3,1546,2,9,319,2,0,1,0,1,0,0,4,3
"3291",41,3,2,5,2,1546,2,9,359,3,0,1,0,0,1,0,4,2
"3292",41,3,2,5,5,1546,2,9,379,4,0,1,0,0,0,1,4,1
"3293",42,1,8,4,1,1139,8,9,180,1,0,1,0,1,0,0,3,3
"3294",42,1,8,4,8,1139,8,9,338,2,0,1,0,0,1,0,3,2
"3295",42,1,8,4,4,1139,8,9,300,3,0,1,0,0,0,1,3,1
"3296",43,7,6,2,6,1474,6,9,259,1,0,1,0,0,1,0,4,4
"3297",43,7,6,2,7,1474,6,9,219,2,0,1,0,1,0,0,4,3
"3298",43,7,6,2,2,1474,6,9,399,3,0,1,0,0,0,1,4,2
"3299",43,7,6,2,6,1474,6,9,280,4,0,1,0,0,1,0,4,1
"3300",44,9,5,7,9,1114,9,9,199,1,1,0,0,1,0,0,3,3
"3301",44,9,5,7,7,1114,9,9,199,2,1,0,0,0,0,1,3,2
"3302",44,9,5,7,9,1114,9,9,478,3,1,0,0,1,0,0,3,1
"3303",45,8,2,3,2,935,8,9,159,1,1,0,0,0,1,0,3,3
"3304",45,8,2,3,8,935,8,9,239,2,1,0,0,1,0,0,3,2
"3305",45,8,2,3,3,935,8,9,219,3,1,0,0,0,0,1,3,1
"3306",46,2,9,6,9,1076,9,9,180,1,0,1,0,0,1,0,3,3
"3307",46,2,9,6,6,1076,9,9,299,2,0,1,0,0,0,1,3,2
"3308",46,2,9,6,9,1076,9,9,300,3,0,1,0,0,1,0,3,1
"3309",47,1,4,5,1,901,5,9,220,1,0,0,1,1,0,0,3,3
"3310",47,1,4,5,5,901,5,9,219,2,0,0,1,0,0,1,3,2
"3311",47,1,4,5,4,901,5,9,201,3,0,0,1,0,1,0,3,1
"3312",48,3,7,9,7,734,7,9,239,1,0,1,0,0,1,0,2,2
"3313",48,3,7,9,3,734,7,9,219,2,0,1,0,1,0,0,2,1
"3314",49,7,2,6,6,994,6,9,199,1,0,0,1,0,0,1,3,3
"3315",49,7,2,6,2,994,6,9,239,2,0,0,1,0,1,0,3,2
"3316",49,7,2,6,7,994,6,9,100,3,0,0,1,1,0,0,3,1
"3317",50,6,1,9,9,717,9,9,398,1,0,0,1,0,0,1,2,2
"3318",50,6,1,9,6,717,9,9,39,2,0,0,1,1,0,0,2,1
"3319",51,6,7,4,6,1070,7,9,318,1,0,1,0,1,0,0,2,2
"3320",51,6,7,4,7,1070,7,9,358,2,0,1,0,0,1,0,2,1
"3321",52,4,7,3,7,1100,4,9,199,1,1,0,0,0,1,0,3,3
"3322",52,4,7,3,3,1100,4,9,219,2,1,0,0,0,0,1,3,2
"3323",52,4,7,3,4,1100,4,9,400,3,1,0,0,1,0,0,3,1
"3324",53,7,3,6,3,1067,7,9,279,1,1,0,0,0,1,0,3,3
"3325",53,7,3,6,6,1067,7,9,120,2,1,0,0,0,0,1,3,2
"3326",53,7,3,6,7,1067,7,9,399,3,1,0,0,1,0,0,3,1
"3327",54,6,3,5,3,1209,6,9,118,1,1,0,0,0,1,0,3,3
"3328",54,6,3,5,6,1209,6,9,197,2,1,0,0,1,0,0,3,2
"3329",54,6,3,5,5,1209,6,9,399,3,1,0,0,0,0,1,3,1
"3330",55,7,3,2,7,1181,3,9,219,1,0,1,0,1,0,0,4,4
"3331",55,7,3,2,3,1181,3,9,219,2,0,1,0,0,1,0,4,3
"3332",55,7,3,2,2,1181,3,9,359,3,0,1,0,0,0,1,4,2
"3333",55,7,3,2,7,1181,3,9,79,4,0,1,0,1,0,0,4,1
"3334",56,7,5,8,5,1173,7,9,158,1,1,0,0,0,1,0,4,4
"3335",56,7,5,8,7,1173,7,9,199,2,1,0,0,1,0,0,4,3
"3336",56,7,5,8,8,1173,7,9,397,3,1,0,0,0,0,1,4,2
"3337",56,7,5,8,7,1173,7,9,80,4,1,0,0,1,0,0,4,1
"3338",57,3,7,2,3,1335,3,9,417,1,1,0,0,1,0,0,4,4
"3339",57,3,7,2,2,1335,3,9,299,2,1,0,0,0,0,1,4,3
"3340",57,3,7,2,7,1335,3,9,160,3,1,0,0,0,1,0,4,2
"3341",57,3,7,2,3,1335,3,9,80,4,1,0,0,1,0,0,4,1
"3342",58,2,9,8,9,739,9,9,199,1,0,1,0,0,1,0,2,2
"3343",58,2,9,8,2,739,9,9,122,2,0,1,0,1,0,0,2,1
"3344",59,1,3,9,3,856,9,9,139,1,0,0,1,0,1,0,3,3
"3345",59,1,3,9,9,856,9,9,219,2,0,0,1,0,0,1,3,2
"3346",59,1,3,9,3,856,9,9,240,3,0,0,1,0,1,0,3,1
"3347",60,7,5,4,5,1285,7,9,120,1,1,0,0,0,1,0,4,4
"3348",60,7,5,4,7,1285,7,9,219,2,1,0,0,1,0,0,4,3
"3349",60,7,5,4,4,1285,7,9,198,3,1,0,0,0,0,1,4,2
"3350",60,7,5,4,5,1285,7,9,319,4,1,0,0,0,1,0,4,1
"3351",61,4,5,9,5,648,9,9,139,1,0,0,1,0,1,0,2,2
"3352",61,4,5,9,9,648,9,9,239,2,0,0,1,0,0,1,2,1
"3353",62,3,6,4,3,1178,6,9,338,1,0,1,0,1,0,0,3,3
"3354",62,3,6,4,6,1178,6,9,160,2,0,1,0,0,1,0,3,2
"3355",62,3,6,4,4,1178,6,9,401,3,0,1,0,0,0,1,3,1
"3356",63,3,8,1,3,1141,8,9,276,1,0,1,0,1,0,0,3,3
"3357",63,3,8,1,1,1141,8,9,159,2,0,1,0,0,0,1,3,2
"3358",63,3,8,1,8,1141,8,9,359,3,0,1,0,0,1,0,3,1
"3359",64,1,6,3,1,978,6,9,140,1,0,1,0,1,0,0,3,3
"3360",64,1,6,3,3,978,6,9,199,2,0,1,0,0,0,1,3,2
"3361",64,1,6,3,6,978,6,9,180,3,0,1,0,0,1,0,3,1
"3362",65,6,5,8,6,1081,6,9,438,1,1,0,0,1,0,0,3,3
"3363",65,6,5,8,5,1081,6,9,179,2,1,0,0,0,1,0,3,2
"3364",65,6,5,8,8,1081,6,9,140,3,1,0,0,0,0,1,3,1
"3365",66,7,3,5,7,1163,7,9,219,1,1,0,0,1,0,0,4,4
"3366",66,7,3,5,3,1163,7,9,239,2,1,0,0,0,1,0,4,3
"3367",66,7,3,5,5,1163,7,9,180,3,1,0,0,0,0,1,4,2
"3368",66,7,3,5,7,1163,7,9,199,4,1,0,0,1,0,0,4,1
"3369",67,7,3,8,7,911,8,9,199,1,0,0,1,1,0,0,2,2
"3370",67,7,3,8,8,911,8,9,458,2,0,0,1,0,0,1,2,1
"3371",68,6,4,7,4,1009,6,9,199,1,1,0,0,0,1,0,3,3
"3372",68,6,4,7,6,1009,6,9,239,2,1,0,0,1,0,0,3,2
"3373",68,6,4,7,7,1009,6,9,278,3,1,0,0,0,0,1,3,1
"3374",69,2,7,8,2,883,7,9,99,1,0,1,0,1,0,0,3,3
"3375",69,2,7,8,7,883,7,9,259,2,0,1,0,0,1,0,3,2
"3376",69,2,7,8,2,883,7,9,179,3,0,1,0,1,0,0,3,1
"3377",70,6,3,2,3,956,6,9,159,1,1,0,0,0,1,0,3,3
"3378",70,6,3,2,6,956,6,9,218,2,1,0,0,1,0,0,3,2
"3379",70,6,3,2,2,956,6,9,278,3,1,0,0,0,0,1,3,1
"3380",71,6,2,1,1,1322,6,9,140,1,1,0,0,0,0,1,5,5
"3381",71,6,2,1,2,1322,6,9,120,2,1,0,0,0,1,0,5,4
"3382",71,6,2,1,6,1322,6,9,278,3,1,0,0,1,0,0,5,3
"3383",71,6,2,1,1,1322,6,9,319,4,1,0,0,0,0,1,5,2
"3384",71,6,2,1,2,1322,6,9,21,5,1,0,0,0,1,0,5,1
"3385",72,1,2,3,2,1113,2,9,159,1,0,1,0,0,1,0,3,3
"3386",72,1,2,3,3,1113,2,9,219,2,0,1,0,0,0,1,3,2
"3387",72,1,2,3,2,1113,2,9,439,3,0,1,0,0,1,0,3,1
"3388",73,3,7,6,6,809,7,9,120,1,0,1,0,0,0,1,3,3
"3389",73,3,7,6,3,809,7,9,159,2,0,1,0,1,0,0,3,2
"3390",73,3,7,6,7,809,7,9,220,3,0,1,0,0,1,0,3,1
"3391",74,3,8,7,8,861,8,9,179,1,0,1,0,0,1,0,3,3
"3392",74,3,8,7,7,861,8,9,179,2,0,1,0,0,0,1,3,2
"3393",74,3,8,7,8,861,8,9,221,3,0,1,0,0,1,0,3,1
"3394",75,1,7,6,1,1322,6,9,39,1,0,0,1,1,0,0,3,3
"3395",75,1,7,6,7,1322,6,9,219,2,0,0,1,0,1,0,3,2
"3396",75,1,7,6,6,1322,6,9,638,3,0,0,1,0,0,1,3,1
"3397",76,9,4,6,4,885,9,9,160,1,1,0,0,0,1,0,3,3
"3398",76,9,4,6,6,885,9,9,99,2,1,0,0,0,0,1,3,2
"3399",76,9,4,6,9,885,9,9,319,3,1,0,0,1,0,0,3,1
"3400",77,1,2,4,1,1175,1,9,179,1,1,0,0,1,0,0,4,4
"3401",77,1,2,4,4,1175,1,9,258,2,1,0,0,0,0,1,4,3
"3402",77,1,2,4,2,1175,1,9,199,3,1,0,0,0,1,0,4,2
"3403",77,1,2,4,1,1175,1,9,139,4,1,0,0,1,0,0,4,1
"3404",78,6,3,4,6,1166,6,9,378,1,1,0,0,1,0,0,3,3
"3405",78,6,3,4,4,1166,6,9,439,2,1,0,0,0,0,1,3,2
"3406",78,6,3,4,6,1166,6,9,40,3,1,0,0,1,0,0,3,1
"3407",79,4,7,1,7,750,7,9,338,1,0,1,0,0,1,0,2,2
"3408",79,4,7,1,4,750,7,9,179,2,0,1,0,1,0,0,2,1
"3409",80,3,1,9,1,757,9,9,159,1,0,0,1,0,1,0,2,2
"3410",80,3,1,9,9,757,9,9,319,2,0,0,1,0,0,1,2,1
"3411",81,9,4,5,9,856,9,9,159,1,1,0,0,1,0,0,3,3
"3412",81,9,4,5,5,856,9,9,219,2,1,0,0,0,0,1,3,2
"3413",81,9,4,5,4,856,9,9,40,3,1,0,0,0,1,0,3,1
"3414",82,9,7,5,5,943,9,9,80,1,1,0,0,0,0,1,3,3
"3415",82,9,7,5,9,943,9,9,219,2,1,0,0,1,0,0,3,2
"3416",82,9,7,5,7,943,9,9,301,3,1,0,0,0,1,0,3,1
"3417",83,3,4,8,8,961,8,9,299,1,0,0,1,0,0,1,2,2
"3418",83,3,4,8,3,961,8,9,201,2,0,0,1,1,0,0,2,1
"3419",84,3,8,6,8,669,8,9,219,1,0,1,0,0,1,0,2,2
"3420",84,3,8,6,3,669,8,9,180,2,0,1,0,1,0,0,2,1
"3421",85,1,7,3,1,1467,7,9,396,1,0,1,0,1,0,0,4,4
"3422",85,1,7,3,3,1467,7,9,239,2,0,1,0,0,0,1,4,3
"3423",85,1,7,3,7,1467,7,9,318,3,0,1,0,0,1,0,4,2
"3424",85,1,7,3,3,1467,7,9,160,4,0,1,0,0,0,1,4,1
"3425",86,8,6,2,6,797,6,9,219,1,0,1,0,0,1,0,2,2
"3426",86,8,6,2,8,797,6,9,339,2,0,1,0,1,0,0,2,1
"3427",87,1,9,2,9,711,9,9,339,1,0,1,0,0,1,0,2,2
"3428",87,1,9,2,1,711,9,9,120,2,0,1,0,1,0,0,2,1
"3429",88,9,4,2,4,788,9,9,199,1,1,0,0,0,1,0,2,2
"3430",88,9,4,2,9,788,9,9,319,2,1,0,0,1,0,0,2,1
"3431",89,2,6,3,2,938,3,9,159,1,0,0,1,1,0,0,3,3
"3432",89,2,6,3,3,938,3,9,233,2,0,0,1,0,0,1,3,2
"3433",89,2,6,3,6,938,3,9,260,3,0,0,1,0,1,0,3,1
"3434",90,6,3,7,6,1081,7,9,159,1,0,0,1,1,0,0,4,4
"3435",90,6,3,7,7,1081,7,9,261,2,0,0,1,0,0,1,4,3
"3436",90,6,3,7,6,1081,7,9,199,3,0,0,1,1,0,0,4,2
"3437",90,6,3,7,7,1081,7,9,159,4,0,0,1,0,0,1,4,1
"3438",91,9,6,7,9,673,9,9,417,1,1,0,0,1,0,0,2,2
"3439",91,9,6,7,7,673,9,9,20,2,1,0,0,0,0,1,2,1
"3440",92,6,4,7,6,852,6,9,237,1,1,0,0,1,0,0,3,3
"3441",92,6,4,7,4,852,6,9,258,2,1,0,0,0,1,0,3,2
"3442",92,6,4,7,7,852,6,9,60,3,1,0,0,0,0,1,3,1
"3443",93,2,3,4,3,1182,3,9,199,1,0,1,0,0,1,0,4,4
"3444",93,2,3,4,2,1182,3,9,160,2,0,1,0,1,0,0,4,3
"3445",93,2,3,4,4,1182,3,9,359,3,0,1,0,0,0,1,4,2
"3446",93,2,3,4,3,1182,3,9,160,4,0,1,0,0,1,0,4,1
"3447",94,2,6,5,6,1079,6,9,119,1,0,1,0,0,1,0,4,4
"3448",94,2,6,5,2,1079,6,9,318,2,0,1,0,1,0,0,4,3
"3449",94,2,6,5,6,1079,6,9,320,3,0,1,0,0,1,0,4,2
"3450",94,2,6,5,5,1079,6,9,20,4,0,1,0,0,0,1,4,1
"3451",95,5,2,1,2,841,5,9,159,1,1,0,0,0,1,0,3,3
"3452",95,5,2,1,5,841,5,9,298,2,1,0,0,1,0,0,3,2
"3453",95,5,2,1,1,841,5,9,140,3,1,0,0,0,0,1,3,1
"3454",96,6,5,9,5,625,9,9,139,1,0,0,1,0,1,0,2,2
"3455",96,6,5,9,9,625,9,9,241,2,0,0,1,0,0,1,2,1
"3456",97,7,3,4,3,886,7,9,140,1,1,0,0,0,1,0,3,3
"3457",97,7,3,4,7,886,7,9,379,2,1,0,0,1,0,0,3,2
"3458",97,7,3,4,4,886,7,9,40,3,1,0,0,0,0,1,3,1
"3459",98,2,5,6,2,840,6,9,121,1,0,0,1,1,0,0,3,3
"3460",98,2,5,6,6,840,6,9,378,2,0,0,1,0,0,1,3,2
"3461",98,2,5,6,2,840,6,9,55,3,0,0,1,1,0,0,3,1
"3462",99,9,3,4,9,691,9,9,458,1,1,0,0,1,0,0,1,1
"3463",100,6,9,3,9,734,9,9,179,1,0,1,0,0,1,0,2,2
"3464",100,6,9,3,3,734,9,9,278,2,0,1,0,0,0,1,2,1
"3465",1,3,2,4,2,3590,4,10,317,1,0,0,1,0,1,0,7,7
"3466",1,3,2,4,3,3590,4,10,319,2,0,0,1,1,0,0,7,6
"3467",1,3,2,4,4,3590,4,10,479,3,0,0,1,0,0,1,7,5
"3468",1,3,2,4,2,3590,4,10,779,4,0,0,1,0,1,0,7,4
"3469",1,3,2,4,4,3590,4,10,458,5,0,0,1,0,0,1,7,3
"3470",1,3,2,4,3,3590,4,10,598,6,0,0,1,1,0,0,7,2
"3471",1,3,2,4,4,3590,4,10,141,7,0,0,1,0,0,1,7,1
"3472",2,2,4,6,4,1780,6,10,360,1,0,0,1,0,1,0,3,3
"3473",2,2,4,6,2,1780,6,10,458,2,0,0,1,1,0,0,3,2
"3474",2,2,4,6,6,1780,6,10,857,3,0,0,1,0,0,1,3,1
"3475",3,4,3,2,3,6711,2,10,179,1,0,0,1,0,1,0,6,6
"3476",3,4,3,2,4,6711,2,10,498,2,0,0,1,1,0,0,6,5
"3477",3,4,3,2,2,6711,2,10,1535,3,0,0,1,0,0,1,6,4
"3478",3,4,3,2,3,6711,2,10,1036,4,0,0,1,0,1,0,6,3
"3479",3,4,3,2,4,6711,2,10,1316,5,0,0,1,1,0,0,6,2
"3480",3,4,3,2,2,6711,2,10,1674,6,0,0,1,0,0,1,6,1
"3481",4,1,6,5,1,3685,6,10,159,1,0,1,0,1,0,0,6,6
"3482",4,1,6,5,5,3685,6,10,261,2,0,1,0,0,0,1,6,5
"3483",4,1,6,5,6,3685,6,10,558,3,0,1,0,0,1,0,6,4
"3484",4,1,6,5,1,3685,6,10,538,4,0,1,0,1,0,0,6,3
"3485",4,1,6,5,5,3685,6,10,797,5,0,1,0,0,0,1,6,2
"3486",4,1,6,5,6,3685,6,10,719,6,0,1,0,0,1,0,6,1
"3487",5,3,9,2,9,11517,9,10,159,1,0,1,0,0,1,0,10,10
"3488",5,3,9,2,3,11517,9,10,339,2,0,1,0,1,0,0,10,9
"3489",5,3,9,2,2,11517,9,10,1077,3,0,1,0,0,0,1,10,8
"3490",5,3,9,2,9,11517,9,10,339,4,0,1,0,0,1,0,10,7
"3491",5,3,9,2,3,11517,9,10,319,5,0,1,0,1,0,0,10,6
